,sentence,word,tag
7343,198,find,0
7344,198,the,0
7345,198,perfect,0
7346,198,piece,0
7347,198,for,0
7348,198,your,0
7349,198,home.,0
7350,198,Our,0
7351,198,mission,0
7352,198,is,0
7353,198,to,0
7354,198,provide,0
7355,198,quality,0
7356,198,furniture,0
7357,198,at,0
7358,198,an,0
7359,198,affordable,0
7360,198,"price,",0
7361,198,and,0
7362,198,we,0
7363,198,believe,0
7364,198,that,0
7365,198,everyone,0
7366,198,should,0
7367,198,be,0
7368,198,able,0
7369,198,to,0
7370,198,enjoy,0
7371,198,"beautiful,",0
7372,198,stylish,0
7373,198,furniture,0
7374,198,in,0
7375,198,their,0
7376,198,home.,0
7377,198,Visit,0
7378,198,us,0
7379,198,today,0
7380,198,and,0
7381,198,see,0
7382,198,why,0
7383,198,Euro,0
7384,198,Living,0
7385,198,is,0
7386,198,the,0
7387,198,best,0
7388,198,choice,0
7389,198,for,0
7390,198,modern,0
7391,198,and,0
7392,198,designer,0
7393,198,furniture!,0
7394,199,Alexia,B-PRODUCT
7395,199,Decorative,I-PRODUCT
7396,199,Acrylic,I-PRODUCT
7397,199,Rug,I-PRODUCT
7398,200,Brisa,B-PRODUCT
7399,200,Slate,I-PRODUCT
7400,200,Sofa,I-PRODUCT
7401,200,Chaise,I-PRODUCT
7402,200,with,I-PRODUCT
7403,200,Optional,I-PRODUCT
7404,200,Queen,I-PRODUCT
7405,200,Sleeper,I-PRODUCT
7406,200,Tailor,0
7407,200,your,0
7408,200,space,0
7409,200,with,0
7410,200,the,0
7411,200,tidy,0
7412,200,structure,0
7413,200,of,0
7414,200,this,0
7415,200,sofa.,0
7416,200,Decorative,0
7417,200,stitching,0
7418,200,and,0
7419,200,button,0
7420,200,tufting,0
7421,200,on,0
7422,200,the,0
7423,200,box,0
7424,200,cushion,0
7425,200,make,0
7426,200,for,0
7427,200,a,0
7428,200,very,0
7429,200,neat,0
7430,200,appearance.,0
7431,200,With,0
7432,200,real,0
7433,200,leather,0
7434,200,covering,0
7435,200,the,0
7436,200,seating,0
7437,200,area—where,0
7438,200,it,0
7439,200,matters,0
7440,200,most—this,0
7441,200,piece,0
7442,200,has,0
7443,200,skillfully,0
7444,200,matched,0
7445,200,leather,0
7446,200,"elsewhere,",0
7447,200,so,0
7448,200,you,0
7449,200,won’t,0
7450,200,get,0
7451,200,hemmed,0
7452,200,in,0
7453,200,by,0
7454,200,the,0
7455,200,price.,0
7456,200,Dimensions:,0
7457,200,Sofa:,0
7458,200,"82""",0
7459,200,W,0
7460,200,x,0
7461,200,"37""",0
7462,200,D,0
7463,200,x,0
7464,200,"36""",0
7465,200,H...,0
7466,201,Meza,B-PRODUCT
7467,201,Rustic,I-PRODUCT
7468,201,Solid,I-PRODUCT
7469,201,Wood,I-PRODUCT
7470,201,Bedroom,I-PRODUCT
7471,201,Collection,I-PRODUCT
7472,201,Features:,0
7473,201,Create,0
7474,201,a,0
7475,201,grand,0
7476,201,and,0
7477,201,glamorous,0
7478,201,feel,0
7479,201,in,0
7480,201,your,0
7481,201,bedroom,0
7482,201,with,0
7483,201,an,0
7484,201,elegance,0
7485,201,that,0
7486,201,will,0
7487,201,refresh,0
7488,201,you,0
7489,201,thoughts,0
7490,201,every,0
7491,201,time,0
7492,201,you,0
7493,201,enter,0
7494,201,Entirely,0
7495,201,upholstered,0
7496,201,with,0
7497,201,matte,0
7498,201,velvet,0
7499,201,in,0
7500,201,options,0
7501,201,of,0
7502,201,pacific,0
7503,201,blue,0
7504,201,or,0
7505,201,grey,0
7506,201,with,0
7507,201,acrylic,0
7508,201,bling,0
7509,201,tufted,0
7510,201,buttons,0
7511,201,accented,0
7512,201,with,0
7513,201,crystal,0
7514,201,and,0
7515,201,chrome,0
7516,201,pull,0
7517,201,handles,0
7518,201,Chrome,0
7519,201,finished,0
7520,201,metal,0
7521,201,legs,0
7522,201,and,0
7523,201,hand,0
7524,201,applied,0
7525,201,nailhead,0
7526,201,trim,0
7527,201,ampl...,0
7528,202,Bliss,B-PRODUCT
7529,202,Upholstered,I-PRODUCT
7530,202,Dining,I-PRODUCT
7531,202,Chair,I-PRODUCT
7532,202,with,I-PRODUCT
7533,202,Tapered,I-PRODUCT
7534,202,Legs,I-PRODUCT
7535,202,With,0
7536,202,ample,0
7537,202,space,0
7538,202,to,0
7539,202,stretch,0
7540,202,out,0
7541,202,or,0
7542,202,snuggle,0
7543,202,up,0
7544,202,with,0
7545,202,the,0
7546,202,one,0
7547,202,you,0
7548,202,"love,",0
7549,202,the,0
7550,202,Veronica,0
7551,202,Collection,0
7552,202,is,0
7553,202,the,0
7554,202,perfect,0
7555,202,platform,0
7556,202,for,0
7557,202,you,0
7558,202,to,0
7559,202,indulge,0
7560,202,in,0
7561,202,comfort.,0
7562,202,Configurable,0
7563,202,to,0
7564,202,a,0
7565,202,large-scale,0
7566,202,"space,",0
7567,202,the,0
7568,202,left-side,0
7569,202,two-seat,0
7570,202,base,0
7571,202,with,0
7572,202,pull-out,0
7573,202,"ottoman,",0
7574,202,accommodates,0
7575,202,the,0
7576,202,addition,0
7577,202,of,0
7578,202,the,0
7579,202,corner,0
7580,202,"unit,",0
7581,202,armless,0
7582,202,two-seater,0
7583,202,with,0
7584,202,pull-out,0
7585,202,"bed,",0
7586,202,and,0
7587,202,right-side,0
7588,202,cuddler.,0
7589,202,The...,0
7590,203,Coco,B-PRODUCT
7591,203,Contemporary,I-PRODUCT
7592,203,Stool,I-PRODUCT
7593,203,with,I-PRODUCT
7594,203,Curve,I-PRODUCT
7595,203,Walnut,I-PRODUCT
7596,203,Back,I-PRODUCT
7597,203,in,I-PRODUCT
7598,203,Counter,I-PRODUCT
7599,203,or,I-PRODUCT
7600,203,Bar,I-PRODUCT
7601,203,Height,I-PRODUCT
7602,203,Cheers.,0
7603,203,This,0
7604,203,bar,0
7605,203,has,0
7606,203,all,0
7607,203,the,0
7608,203,right,0
7609,203,ingredients,0
7610,203,for,0
7611,203,a,0
7612,203,French,0
7613,203,country-inspired,0
7614,203,feast,0
7615,203,for,0
7616,203,the,0
7617,203,eyes.,0
7618,203,Its,0
7619,203,antiqued,0
7620,203,two-tone,0
7621,203,aesthetic,0
7622,203,pairs,0
7623,203,a,0
7624,203,chipped,0
7625,203,white,0
7626,203,finish,0
7627,203,with,0
7628,203,a,0
7629,203,distressed,0
7630,203,wood-finished,0
7631,203,top,0
7632,203,for,0
7633,203,a,0
7634,203,double,0
7635,203,serving,0
7636,203,of,0
7637,203,charm.,0
7638,203,A,0
7639,203,stemware,0
7640,203,rack,0
7641,203,and,0
7642,203,reversible,0
7643,203,wine,0
7644,203,bottle,0
7645,203,shelves,0
7646,203,go,0
7647,203,with,0
7648,203,the,0
7649,203,flow.,0
7650,203,Made,0
7651,203,with,0
7652,203,"wood,",0
7653,203,oak,0
7654,203,and,0
7655,203,birch,0
7656,203,veneers,0
7657,203,and,0
7658,203,engineered...,0
7659,204,ch108,B-PRODUCT
7660,204,coffee,I-PRODUCT
7661,204,table,I-PRODUCT
7662,204,|,I-PRODUCT
7663,204,Carl,I-PRODUCT
7664,204,Hansen,I-PRODUCT
7665,204,The,0
7666,204,combination,0
7667,204,of,0
7668,204,glass,0
7669,204,and,0
7670,204,steel,0
7671,204,means,0
7672,204,that,0
7673,204,the,0
7674,204,tables,0
7675,204,fit,0
7676,204,perfectly,0
7677,204,in,0
7678,204,modern,0
7679,204,homes,0
7680,204,and,0
7681,204,offices.,0
7682,205,aida,B-PRODUCT
7683,205,counter,I-PRODUCT
7684,205,stool,I-PRODUCT
7685,205,|,I-PRODUCT
7686,205,Calligaris,I-PRODUCT
7687,206,basil,B-PRODUCT
7688,206,bar,I-PRODUCT
7689,206,stool,I-PRODUCT
7690,206,|,I-PRODUCT
7691,206,Calligaris,I-PRODUCT
7692,207,palm,B-PRODUCT
7693,207,adjustable,I-PRODUCT
7694,207,stool,I-PRODUCT
7695,207,|,I-PRODUCT
7696,207,Calligaris,I-PRODUCT
7697,207,PALM,0
7698,207,is,0
7699,207,an,0
7700,207,excellent,0
7701,207,choice,0
7702,207,of,0
7703,207,stool,0
7704,207,for,0
7705,207,kitchens,0
7706,207,and,0
7707,207,lounge,0
7708,207,bars.,0
7709,207,The,0
7710,207,Palm,0
7711,207,comes,0
7712,207,with,0
7713,207,frame,0
7714,207,colors,0
7715,207,matching,0
7716,207,the,0
7717,207,seat,0
7718,207,finishes.,0
7719,208,HAMPTON,B-PRODUCT
7720,208,3PC,I-PRODUCT
7721,208,CHAIRS,I-PRODUCT
7722,208,&,I-PRODUCT
7723,208,TABLE,I-PRODUCT
7724,208,SET,I-PRODUCT
7725,209,BURBANK,B-PRODUCT
7726,209,CHEST,I-PRODUCT
7727,210,BURBANK,B-PRODUCT
7728,210,END,I-PRODUCT
7729,210,TABLE,I-PRODUCT
7730,211,BURBANK,B-PRODUCT
7731,211,TV,I-PRODUCT
7732,211,STANDS,I-PRODUCT
7733,212,Benchmaster,B-PRODUCT
7734,212,Furniture,I-PRODUCT
7735,212,Emmie,I-PRODUCT
7736,212,II,I-PRODUCT
7737,212,Recliner,I-PRODUCT
7738,212,&,I-PRODUCT
7739,212,Ottoman,I-PRODUCT
7740,212,Pretty,0
7741,212,self,0
7742,212,explanatory,0
7743,212,"here,",0
7744,212,you,0
7745,212,can,0
7746,212,pick,0
7747,212,up,0
7748,212,any,0
7749,212,purchase,0
7750,212,at,0
7751,212,our,0
7752,212,"store,",0
7753,212,of,0
7754,212,"course,",0
7755,212,free,0
7756,212,of,0
7757,212,charge.,0
7758,212,We,0
7759,212,would,0
7760,212,be,0
7761,212,happy,0
7762,212,to,0
7763,212,assemble,0
7764,212,your,0
7765,212,new,0
7766,212,Benchmaster,0
7767,212,chair,0
7768,212,for,0
7769,212,"you,",0
7770,212,free,0
7771,212,of,0
7772,212,charge.,0
7773,213,Comfo,B-PRODUCT
7774,213,Back,I-PRODUCT
7775,213,Adirondack,I-PRODUCT
7776,213,5pc,I-PRODUCT
7777,213,Chair,I-PRODUCT
7778,213,Set,I-PRODUCT
7779,213,At,0
7780,213,QW,0
7781,213,"Furniture,",0
7782,213,we,0
7783,213,offer,0
7784,213,2,0
7785,213,different,0
7786,213,options,0
7787,213,for,0
7788,213,you,0
7789,213,to,0
7790,213,get,0
7791,213,your,0
7792,213,new,0
7793,213,Poly,0
7794,213,Outdoor,0
7795,213,Furniture.,0
7796,214,Comfo,B-PRODUCT
7797,214,Back,I-PRODUCT
7798,214,Adirondack,I-PRODUCT
7799,214,5pc,I-PRODUCT
7800,214,Counter,I-PRODUCT
7801,214,Height,I-PRODUCT
7802,214,Set,I-PRODUCT
7803,214,At,0
7804,214,QW,0
7805,214,"Furniture,",0
7806,214,we,0
7807,214,offer,0
7808,214,2,0
7809,214,different,0
7810,214,options,0
7811,214,for,0
7812,214,you,0
7813,214,to,0
7814,214,get,0
7815,214,your,0
7816,214,new,0
7817,214,Poly,0
7818,214,Outdoor,0
7819,214,Furniture.,0
7820,215,Casual,B-PRODUCT
7821,215,Back,I-PRODUCT
7822,215,Chaise,I-PRODUCT
7823,215,Lounge,I-PRODUCT
7824,215,At,0
7825,215,QW,0
7826,215,"Furniture,",0
7827,215,we,0
7828,215,offer,0
7829,215,2,0
7830,215,different,0
7831,215,options,0
7832,215,for,0
7833,215,you,0
7834,215,to,0
7835,215,get,0
7836,215,your,0
7837,215,new,0
7838,215,Poly,0
7839,215,Outdoor,0
7840,215,Furniture.,0
7841,216,QW,B-PRODUCT
7842,216,Amish,I-PRODUCT
7843,216,Shaker,I-PRODUCT
7844,216,5pc,I-PRODUCT
7845,216,Dining,I-PRODUCT
7846,216,Set,I-PRODUCT
7847,216,Our,0
7848,216,poly,0
7849,216,outdoor,0
7850,216,furniture,0
7851,216,is,0
7852,216,built,0
7853,216,using,0
7854,216,only,0
7855,216,the,0
7856,216,highest-grade,0
7857,216,poly,0
7858,216,lumber.,0
7859,216,Made,0
7860,216,from,0
7861,216,high-density,0
7862,216,polyethylene,0
7863,216,(HDPE),0
7864,216,"plastic,",0
7865,216,this,0
7866,216,durable,0
7867,216,material,0
7868,216,is,0
7869,216,the,0
7870,216,'secret,0
7871,216,sauce',0
7872,216,behind,0
7873,216,manufacturing,0
7874,216,low-maintenance,0
7875,216,furniture,0
7876,216,designed,0
7877,216,to,0
7878,216,last,0
7879,216,decades.,0
7880,217,QW,B-PRODUCT
7881,217,Amish,I-PRODUCT
7882,217,Talieson,I-PRODUCT
7883,217,Side,I-PRODUCT
7884,217,Chair,I-PRODUCT
7885,217,Our,0
7886,217,poly,0
7887,217,outdoor,0
7888,217,furniture,0
7889,217,is,0
7890,217,built,0
7891,217,using,0
7892,217,only,0
7893,217,the,0
7894,217,highest-grade,0
7895,217,poly,0
7896,217,lumber.,0
7897,217,Made,0
7898,217,from,0
7899,217,high-density,0
7900,217,polyethylene,0
7901,217,(HDPE),0
7902,217,"plastic,",0
7903,217,this,0
7904,217,durable,0
7905,217,material,0
7906,217,is,0
7907,217,the,0
7908,217,'secret,0
7909,217,sauce',0
7910,217,behind,0
7911,217,manufacturing,0
7912,217,low-maintenance,0
7913,217,furniture,0
7914,217,designed,0
7915,217,to,0
7916,217,last,0
7917,217,decades.,0
7918,218,QW,B-PRODUCT
7919,218,Amish,I-PRODUCT
7920,218,Talieson,I-PRODUCT
7921,218,Pub,I-PRODUCT
7922,218,3pc,I-PRODUCT
7923,218,Set,I-PRODUCT
7924,218,Our,0
7925,218,poly,0
7926,218,outdoor,0
7927,218,furniture,0
7928,218,is,0
7929,218,built,0
7930,218,using,0
7931,218,only,0
7932,218,the,0
7933,218,highest-grade,0
7934,218,poly,0
7935,218,lumber.,0
7936,218,Made,0
7937,218,from,0
7938,218,high-density,0
7939,218,polyethylene,0
7940,218,(HDPE),0
7941,218,"plastic,",0
7942,218,this,0
7943,218,durable,0
7944,218,material,0
7945,218,is,0
7946,218,the,0
7947,218,'secret,0
7948,218,sauce',0
7949,218,behind,0
7950,218,manufacturing,0
7951,218,low-maintenance,0
7952,218,furniture,0
7953,218,designed,0
7954,218,to,0
7955,218,last,0
7956,218,decades.,0
7957,219,QW,B-PRODUCT
7958,219,Amish,I-PRODUCT
7959,219,Gateway,I-PRODUCT
7960,219,Arm,I-PRODUCT
7961,219,Chair,I-PRODUCT
7962,219,Our,0
7963,219,poly,0
7964,219,outdoor,0
7965,219,furniture,0
7966,219,is,0
7967,219,built,0
7968,219,using,0
7969,219,only,0
7970,219,the,0
7971,219,highest-grade,0
7972,219,poly,0
7973,219,lumber.,0
7974,219,Made,0
7975,219,from,0
7976,219,high-density,0
7977,219,polyethylene,0
7978,219,(HDPE),0
7979,219,"plastic,",0
7980,219,this,0
7981,219,durable,0
7982,219,material,0
7983,219,is,0
7984,219,the,0
7985,219,'secret,0
7986,219,sauce',0
7987,219,behind,0
7988,219,manufacturing,0
7989,219,low-maintenance,0
7990,219,furniture,0
7991,219,designed,0
7992,219,to,0
7993,219,last,0
7994,219,decades.,0
7995,220,POLYWOOD®,B-PRODUCT
7996,220,South,I-PRODUCT
7997,220,Beach,I-PRODUCT
7998,220,Adirondack,I-PRODUCT
7999,220,Any,0
8000,220,beach,0
8001,220,lover,0
8002,220,will,0
8003,220,enjoy,0
8004,220,the,0
8005,220,roomy,0
8006,220,seat,0
8007,220,and,0
8008,220,curved,0
8009,220,back,0
8010,220,of,0
8011,220,the,0
8012,220,comfortable,0
8013,220,South,0
8014,220,Beach,0
8015,220,Adirondack,0
8016,220,chair.,0
8017,220,This,0
8018,220,chair,0
8019,220,is,0
8020,220,can,0
8021,220,be,0
8022,220,easily,0
8023,220,paired,0
8024,220,with,0
8025,220,another,0
8026,220,and,0
8027,220,an,0
8028,220,"18""",0
8029,220,Side,0
8030,220,"Table,",0
8031,220,or,0
8032,220,gather,0
8033,220,a,0
8034,220,few,0
8035,220,around,0
8036,220,a,0
8037,220,fire,0
8038,220,pit,0
8039,220,for,0
8040,220,a,0
8041,220,cozy,0
8042,220,evening,0
8043,220,on,0
8044,220,the,0
8045,220,shore.,0
8046,221,POLYWOOD®,B-PRODUCT
8047,221,Modern,I-PRODUCT
8048,221,3-Piece,I-PRODUCT
8049,221,Curveback,I-PRODUCT
8050,221,Adirondack,I-PRODUCT
8051,221,Set,I-PRODUCT
8052,221,in,I-PRODUCT
8053,221,Vintage,I-PRODUCT
8054,221,Make,0
8055,221,a,0
8056,221,bold,0
8057,221,statement,0
8058,221,in,0
8059,221,your,0
8060,221,outdoor,0
8061,221,living,0
8062,221,space,0
8063,221,with,0
8064,221,the,0
8065,221,Modern,0
8066,221,3-Piece,0
8067,221,Curveback,0
8068,221,Adirondack,0
8069,221,Set.,0
8070,221,This,0
8071,221,set,0
8072,221,is,0
8073,221,a,0
8074,221,perfect,0
8075,221,blend,0
8076,221,of,0
8077,221,style,0
8078,221,and,0
8079,221,comfort,0
8080,221,that,0
8081,221,will,0
8082,221,complement,0
8083,221,any,0
8084,221,outdoor,0
8085,221,space,0
8086,221,and,0
8087,221,make,0
8088,221,your,0
8089,221,neighbors,0
8090,221,envious.,0
8091,222,POLYWOOD®,B-PRODUCT
8092,222,Nautical,I-PRODUCT
8093,222,3-Piece,I-PRODUCT
8094,222,Adirondack,I-PRODUCT
8095,222,Rocking,I-PRODUCT
8096,222,Chair,I-PRODUCT
8097,222,Set,I-PRODUCT
8098,222,Sit,0
8099,222,back,0
8100,222,and,0
8101,222,unwind,0
8102,222,with,0
8103,222,the,0
8104,222,Nautical,0
8105,222,3-Piece,0
8106,222,Adirondack,0
8107,222,Rocking,0
8108,222,Chair,0
8109,222,Set.,0
8110,222,This,0
8111,222,nautical-inspired,0
8112,222,set,0
8113,222,provides,0
8114,222,comfortable,0
8115,222,seating,0
8116,222,for,0
8117,222,two,0
8118,222,featuring,0
8119,222,a,0
8120,222,waterfall,0
8121,222,front,0
8122,222,and,0
8123,222,is,0
8124,222,paired,0
8125,222,with,0
8126,222,a,0
8127,222,coordinating,0
8128,222,side,0
8129,222,table.,0
8130,222,The,0
8131,222,rocking,0
8132,222,chairs,0
8133,222,are,0
8134,222,a,0
8135,222,perfect,0
8136,222,blend,0
8137,222,of,0
8138,222,style,0
8139,222,and,0
8140,222,comfort,0
8141,222,that,0
8142,222,will,0
8143,222,complement,0
8144,222,any,0
8145,222,outdoor,0
8146,222,space,0
8147,222,while,0
8148,222,the,0
8149,222,side,0
8150,222,table,0
8151,222,offers,0
8152,222,the,0
8153,222,perfect,0
8154,222,place,0
8155,222,to,0
8156,222,rest,0
8157,222,your,0
8158,222,drinks.,0
8159,223,POLYWOOD®,B-PRODUCT
8160,223,The,I-PRODUCT
8161,223,Ocean,I-PRODUCT
8162,223,Chair,I-PRODUCT
8163,223,The,0
8164,223,Ocean,0
8165,223,Chair,0
8166,223,by,0
8167,223,POLYWOOD®,0
8168,223,design,0
8169,223,pays,0
8170,223,homage,0
8171,223,to,0
8172,223,our,0
8173,223,beautiful,0
8174,223,oceans,0
8175,223,while,0
8176,223,helping,0
8177,223,tell,0
8178,223,the,0
8179,223,story,0
8180,223,it,0
8181,223,represents,0
8182,223,—,0
8183,223,with,0
8184,223,each,0
8185,223,purchase,0
8186,223,of,0
8187,223,this,0
8188,223,"chair,",0
8189,223,we’re,0
8190,223,able,0
8191,223,to,0
8192,223,transform,0
8193,223,over,0
8194,223,"1,000",0
8195,223,ocean-bound,0
8196,223,plastic,0
8197,223,containers,0
8198,223,into,0
8199,223,outdoor,0
8200,223,furniture.,0
8201,223,The,0
8202,223,Ocean,0
8203,223,Chair,0
8204,223,features,0
8205,223,a,0
8206,223,contoured,0
8207,223,seat,0
8208,223,and,0
8209,223,the,0
8210,223,top,0
8211,223,of,0
8212,223,the,0
8213,223,backrest,0
8214,223,is,0
8215,223,styled,0
8216,223,to,0
8217,223,look,0
8218,223,like,0
8219,223,a,0
8220,223,cresting,0
8221,223,wave.,0
8222,224,Lawrence,B-PRODUCT
8223,224,Peabody,I-PRODUCT
8224,224,Walnut,I-PRODUCT
8225,224,Side,I-PRODUCT
8226,224,Table,I-PRODUCT
8227,224,-,I-PRODUCT
8228,224,2007,I-PRODUCT
8229,224,-,I-PRODUCT
8230,224,Craft,I-PRODUCT
8231,224,Associates,I-PRODUCT
8232,224,Furniture,I-PRODUCT
8233,224,This,0
8234,224,piece,0
8235,224,ships,0
8236,224,free,0
8237,224,in,0
8238,224,the,0
8239,224,continental,0
8240,224,United,0
8241,224,States!,0
8242,224,Price,0
8243,224,includes,0
8244,224,FREE,0
8245,224,white,0
8246,224,glove,0
8247,224,shipping.,0
8248,224,*There,0
8249,224,may,0
8250,224,be,0
8251,224,an,0
8252,224,additional,0
8253,224,charge,0
8254,224,on,0
8255,224,pieces,0
8256,224,shipped,0
8257,224,to,0
8258,224,the,0
8259,224,West,0
8260,224,Coast*,0
8261,224,Contact,0
8262,224,us,0
8263,224,for,0
8264,224,designer/trade,0
8265,224,pricing.,0
8266,225,Alaska,B-PRODUCT
8267,225,Modern,I-PRODUCT
8268,225,Wood,I-PRODUCT
8269,225,Sofa,I-PRODUCT
8270,225,in,I-PRODUCT
8271,225,Oak,I-PRODUCT
8272,225,-,I-PRODUCT
8273,225,1403,I-PRODUCT
8274,225,Alaska,0
8275,225,Modern,0
8276,225,Wood,0
8277,225,Sofa,0
8278,225,in,0
8279,225,Oak,0
8280,225,-,0
8281,225,1403,0
8282,225,This,0
8283,225,modern,0
8284,225,sofa,0
8285,225,is,0
8286,225,expertly,0
8287,225,crafted,0
8288,225,and,0
8289,225,upholstered.,0
8290,225,Each,0
8291,225,sofa,0
8292,225,boasts,0
8293,225,hand,0
8294,225,cut,0
8295,225,high-density,0
8296,225,foam,0
8297,225,and,0
8298,225,high,0
8299,225,grade,0
8300,225,commercial,0
8301,225,fabric.,0
8302,225,The,0
8303,225,sofa's,0
8304,225,frame,0
8305,225,and,0
8306,225,base,0
8307,225,are,0
8308,225,constructed,0
8309,225,from,0
8310,225,hardwood,0
8311,225,by,0
8312,225,"hand,",0
8313,225,not,0
8314,225,machine.,0
8315,225,The,0
8316,225,walnut,0
8317,225,base,0
8318,225,is,0
8319,225,then,0
8320,225,shaped,0
8321,225,by,0
8322,225,artisans,0
8323,225,and,0
8324,225,finished...,0
8325,226,Upholstered,B-PRODUCT
8326,226,Bench,I-PRODUCT
8327,226,-,I-PRODUCT
8328,226,1710,I-PRODUCT
8329,226,This,0
8330,226,modern,0
8331,226,iron,0
8332,226,bench,0
8333,226,is,0
8334,226,expertly,0
8335,226,crafted,0
8336,226,and,0
8337,226,upholstered.,0
8338,226,The,0
8339,226,bench,0
8340,226,boasts,0
8341,226,hand,0
8342,226,cut,0
8343,226,high-density,0
8344,226,foam,0
8345,226,and,0
8346,226,commercial,0
8347,226,grade,0
8348,226,fabric,0
8349,226,(linen,0
8350,226,shown,0
8351,226,here).,0
8352,226,The,0
8353,226,base,0
8354,226,is,0
8355,226,constructed,0
8356,226,by,0
8357,226,hand,0
8358,226,from,0
8359,226,a,0
8360,226,combination,0
8361,226,of,0
8362,226,bent,0
8363,226,wrought,0
8364,226,iron,0
8365,226,and,0
8366,226,solid,0
8367,226,hard,0
8368,226,wood;,0
8369,226,not,0
8370,226,from,0
8371,226,machine.,0
8372,226,The,0
8373,226,wrought,0
8374,226,iron,0
8375,226,legs,0
8376,226,are,0
8377,226,then,0
8378,226,shaped,0
8379,226,by,0
8380,226,artisans,0
8381,226,and,0
8382,226,finished,0
8383,226,by,0
8384,226,powder,0
8385,226,coating.,0
8386,227,Adrian,B-PRODUCT
8387,227,Pearsall,I-PRODUCT
8388,227,High,I-PRODUCT
8389,227,Back,I-PRODUCT
8390,227,Lounge,I-PRODUCT
8391,227,Chair,I-PRODUCT
8392,227,2056-C,I-PRODUCT
8393,227,for,I-PRODUCT
8394,227,Craft,I-PRODUCT
8395,227,Associates,I-PRODUCT
8396,227,Inc.,I-PRODUCT
8397,228,Arne,B-PRODUCT
8398,228,Jacobsen,I-PRODUCT
8399,228,for,I-PRODUCT
8400,228,Stelton,I-PRODUCT
8401,228,Cork,I-PRODUCT
8402,228,Screw,I-PRODUCT
8403,228,Stelton,0
8404,228,was,0
8405,228,founded,0
8406,228,in,0
8407,228,1960,0
8408,228,and,0
8409,228,the,0
8410,228,foundation,0
8411,228,for,0
8412,228,future,0
8413,228,success,0
8414,228,was,0
8415,228,laid,0
8416,228,in,0
8417,228,1964,0
8418,228,when,0
8419,228,Peter,0
8420,228,"Holmblad,",0
8421,228,Stelton’s,0
8422,228,managing,0
8423,228,"director,",0
8424,228,established,0
8425,228,collaboration,0
8426,228,with,0
8427,228,the,0
8428,228,leading,0
8429,228,Danish,0
8430,228,architect,0
8431,228,and,0
8432,228,designer,0
8433,228,Arne,0
8434,228,Jacobsen.,0
8435,228,The,0
8436,228,"result,",0
8437,228,the,0
8438,228,now,0
8439,228,famous,0
8440,228,Cylinda-Line,0
8441,228,tableware,0
8442,228,"range,",0
8443,228,was,0
8444,228,launched,0
8445,228,in,0
8446,228,1967.,0
8447,229,Studio,B-PRODUCT
8448,229,Arhoj,I-PRODUCT
8449,229,Pen,I-PRODUCT
8450,229,Holder,I-PRODUCT
8451,229,It's,0
8452,229,the,0
8453,229,ideal,0
8454,229,accessory,0
8455,229,for,0
8456,229,your,0
8457,229,desk,0
8458,229,space,0
8459,229,-,0
8460,229,adding,0
8461,229,more,0
8462,229,texture,0
8463,229,and,0
8464,229,warmth,0
8465,229,to,0
8466,229,any,0
8467,229,setting.,0
8468,229,Each,0
8469,229,Pen,0
8470,229,Holder,0
8471,229,is,0
8472,229,unique.,0
8473,229,Allow,0
8474,229,us,0
8475,229,to,0
8476,229,choose,0
8477,229,one,0
8478,229,for,0
8479,229,you,0
8480,229,or,0
8481,229,leave,0
8482,229,a,0
8483,229,note,0
8484,229,during,0
8485,229,checkout,0
8486,229,if,0
8487,229,you,0
8488,229,are,0
8489,229,interested,0
8490,229,in,0
8491,229,a,0
8492,229,specific,0
8493,229,color,0
8494,230,Elsa,B-PRODUCT
8495,230,Beskow,I-PRODUCT
8496,230,Books,I-PRODUCT
8497,230,The,0
8498,230,Land,0
8499,230,of,0
8500,230,Long,0
8501,230,Ago:,0
8502,230,Kelly,0
8503,230,and,0
8504,230,Kai,0
8505,230,love,0
8506,230,to,0
8507,230,play,0
8508,230,on,0
8509,230,the,0
8510,230,gnarled,0
8511,230,old,0
8512,230,tree,0
8513,230,trunk,0
8514,230,outside,0
8515,230,their,0
8516,230,cottage,0
8517,230,in,0
8518,230,the,0
8519,230,woods:,0
8520,230,sometimes,0
8521,230,it,0
8522,230,becomes,0
8523,230,a,0
8524,230,"horse,",0
8525,230,sometimes,0
8526,230,a,0
8527,230,crocodile,0
8528,230,and,0
8529,230,sometimes,0
8530,230,even,0
8531,230,a,0
8532,230,dragon.,0
8533,230,One,0
8534,230,day,0
8535,230,a,0
8536,230,mischievous,0
8537,230,gnome,0
8538,230,makes,0
8539,230,the,0
8540,230,tree,0
8541,230,trunk,0
8542,230,come,0
8543,230,to,0
8544,230,"life,",0
8545,230,and,0
8546,230,the,0
8547,230,children,0
8548,230,are,0
8549,230,whisked,0
8550,230,off,0
8551,230,to,0
8552,230,the,0
8553,230,Land,0
8554,230,of,0
8555,230,Long,0
8556,230,Ago,0
8557,230,on,0
8558,230,the,0
8559,230,back,0
8560,230,of,0
8561,230,the,0
8562,230,old,0
8563,230,tree,0
8564,230,dragon.,0
8565,230,On,0
8566,230,their,0
8567,230,incredible,0
8568,230,journey,0
8569,230,Kelly,0
8570,230,and,0
8571,230,Kai,0
8572,230,meet,0
8573,230,a,0
8574,230,"princess,",0
8575,230,rescue,0
8576,230,a,0
8577,230,knight,0
8578,230,and,0
8579,230,trick,0
